,PROCESSO,NUMERO,ANO,AREA_HA,ID,FASE,ULT_EVENTO,NOME,SUBS,USO,UF,DSProcesso,geometry,index_right,FEATURECLA,NAME,NAMEALT,REGION,SUBREGION,MIN_LABEL,MAX_LABEL,SCALERANK,LABEL,WIKIDATAID,NAME_AR,NAME_BN,NAME_DE,NAME_EN,NAME_ES,NAME_FR,NAME_EL,NAME_HI,NAME_HU,NAME_ID,NAME_IT,NAME_JA,NAME_KO,NAME_NL,NAME_PL,NAME_PT,NAME_RU,NAME_SV,NAME_TR,NAME_VI,NAME_ZH,NE_ID,NAME_FA,NAME_HE,NAME_UK,NAME_UR,NAME_ZHT
20836,855072/1993,855072,1993,6523.12,{9110A566-9F78-4A4A-91C6-607CB80F98B1},DISPONIBILIDADE,315 - DISPONIB/DOCUMENTO DIVERSO PROTOCOLIZADO EM 08/12/2021,GLENCORE EXPLORACAO MINERAL DO BRASIL LTDA.,OURO,Demais substâncias,PA,855.072/1993,"POLYGON Z ((-51.72080693899994 -6.514076119999913 0, -51.720806799999934 -6.3585437759999195 0, -51.695327522999946 -6.358543169999905 0, -51.69532250399993 -6.461520146999931 0, -51.66927762799992 -6.461518198999954 0, -51.66927233599995 -6.514073535999955 0, -51.72080693899994 -6.514076119999913 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
18866,850258/2020,850258,2020,45.19,{E0790D73-4039-4540-9568-37A7273CD1AD},REQUERIMENTO DE LAVRA GARIMPEIRA,335 - REQ PLG/INDEFERIMENTO PUBLICADO EM 16/01/2024,Argemiro Alves da Silva,MINÉRIO DE OURO,Industrial,PA,850.258/2020,"POLYGON Z ((-57.06127551599991 -7.230020248999949 0, -57.061275517999945 -7.233640257999923 0, -57.065755785999954 -7.233640256999934 0, -57.07237221899993 -7.23364025199993 0, -57.07237221699995 -7.2309513559999345 0, -57.07517722199992 -7.230951354999945 0, -57.07517722199992 -7.23093694399995 0, -57.07517722199992 -7.230381388999945 0, -57.07433805599993 -7.230381388999945 0, -57.07433805599993 -7.229969557999937 0, -57.071378111999934 -7.22996954599995 0, -57.0683380559999 -7.22996953899991 0, -57.0683380559999 -7.230441943999949 0, -57.06804305599991 -7.230441943999949 0, -57.06804305599991 -7.230744443999924 0, -57.0678161109999 -7.230744443999924 0, -57.0678161109999 -7.23100166699993 0, -57.06765722199992 -7.23100166699993 0, -57.06765722199992 -7.231228610999949 0, -57.06744527799992 -7.231228610999949 0, -57.06744527799992 -7.231455555999958 0, -57.067218332999914 -7.231455555999958 0, -57.067218332999914 -7.231735555999933 0, -57.0670294439999 -7.231735555999933 0, -57.0670294439999 -7.231962499999952 0, -57.066832777999934 -7.231962499999952 0, -57.066832777999934 -7.232159166999907 0, -57.06665111099994 -7.232159166999907 0, -57.06665111099994 -7.232551943999908 0, -57.06508527799991 -7.232551943999908 0, -57.06508527799991 -7.230568888999926 0, -57.065304443999935 -7.230568888999926 0, -57.065304443999935 -7.2299595189999195 0, -57.06236468499992 -7.229959552999958 0, -57.06236468499992 -7.23002024799996 0, -57.06127551599991 -7.230020248999949 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
304,884019/2015,884019,2015,9861.68,{B3D0C069-8E4F-491D-A7DB-CD5A4C07DDFD},AUTORIZAÇÃO DE PESQUISA,630 - AUT PESQ/ASSENTIMENTO CDN/CESSÃO DIREITOS AUT EM 01/08/2023,COOPERATIVA DE PRODUTORES DE ESTANHO DO BRASIL COOPERTIN,CASSITERITA,Industrial,RR,884.019/2015,"POLYGON Z ((-61.54645169799994 4.19341604400006 0, -61.45407979299995 4.19341610500004 0, -61.45407976999991 4.158460622000064 0, -61.45840840499994 4.158460619000039 0, -61.45840838099991 4.121278179000058 0, -61.45475308199991 4.121278182000083 0, -61.45475306599991 4.096477202000074 0, -61.42801291699993 4.096477220000054 0, -61.42801289999994 4.069390672000054 0, -61.476748449999945 4.069390641000041 0, -61.47674846299992 4.089969928000073 0, -61.51405117199994 4.089969904000043 0, -61.514051199999926 4.133857939000052 0, -61.48553520799993 4.133857957000089 0, -61.4855352159999 4.14722581400008 0, -61.53054907899991 4.147225784000057 0, -61.53054908999991 4.164962554000056 0, -61.546451678999915 4.164962543000058 0, -61.54645169799994 4.19341604400006 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
424,806688/2010,806688,2010,9325.26,{F93A3084-602E-42E3-AB9F-35FAD4365F51},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQ PESQ HOMOLOGADA PUB EM 04/04/2017,PPW PESQUISA E MINERAÇÃO LTDA,MINÉRIO DE FERRO,Industrial,MA,806.688/2010,"POLYGON Z ((-47.5874248799999 -5.148779955999942 0, -47.58742490199995 -5.181382679999956 0, -47.58682461899991 -5.181382679999956 0, -47.5868246199999 -5.182371853999939 0, -47.54921238999992 -5.182371878999959 0, -47.549212430999944 -5.24371646599991 0, -47.576258191999955 -5.24371644699994 0, -47.57625817299993 -5.21632348299994 0, -47.64368035299992 -5.2163234369999145 0, -47.643680340999936 -5.198097477999909 0, -47.679526445999954 -5.198097453999935 0, -47.679526412999905 -5.1487798949999615 0, -47.5874248799999 -5.148779955999942 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
15623,850493/2020,850493,2020,1549.94,{4585E20F-E924-4E38-8C18-B95F1AA742BE},AUTORIZAÇÃO DE PESQUISA,265 - AUT PESQ/PRORROGAÇÃO PRAZO ALVARÁ SOLICITADO EM 31/07/2024,HENRIQUE E GUIMARAES LTDA,MINÉRIO DE COBRE,Industrial,PA,850.493/2020,"POLYGON Z ((-49.73599999999993 -6.773799999999937 0, -49.76538709199991 -6.773799999999937 0, -49.76538706799994 -6.7306618509999225 0, -49.73599999999993 -6.73065916999991 0, -49.73599999999993 -6.773799999999937 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
21992,853095/1993,853095,1993,49.99,{902D1F55-C211-4819-BA2C-FB3867065D05},DISPONIBILIDADE,1352 - DISPONIB/TORNA S/EFEITO DISPONIB ART 26- ÁREA REQ PLG EM 06/07/2017,DAVI FERREIRA DA SILVA,OURO,Demais substâncias,PA,853.095/1993,"POLYGON Z ((-56.26383004599995 -7.266163803999916 0, -56.2638300509999 -7.270684932999927 0, -56.27288448099995 -7.270684832999905 0, -56.27288448099995 -7.270660078999924 0, -56.2728845659999 -7.2661637039999505 0, -56.26383004599995 -7.266163803999916 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
3608,864291/2023,864291,2023,26.4,{54486DF4-C25C-4CF3-830F-475A51DE0DFF},REQUERIMENTO DE LICENCIAMENTO,1283 - REQ LICEN/DECLARAÇÃO DE APTIDÃO EMITIDA EM 09/08/2024,DAVI ZOTTI,QUARTZITO,Revestimento,TO,864.291/2023,"POLYGON Z ((-48.60276111099995 -6.8211638889999335 0, -48.606651110999906 -6.821163957999943 0, -48.606651110999906 -6.815611666999928 0, -48.60276104099995 -6.815611666999928 0, -48.60276111099995 -6.8211638889999335 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
164,886317/2015,886317,2015,6.73,{3D61D79A-2018-4473-A418-DA4DA74478AF},LICENCIAMENTO,736 - LICEN/DOCUMENTO DIVERSO PROTOCOLIZADO EM 02/10/2024,S R DOS SANTOS SOLON,AREIA,Construção civil,AC,886.317/2015,"POLYGON Z ((-67.86161825399995 -10.054633875999912 0, -67.86230055599992 -10.054633888999945 0, -67.86230051699994 -10.053962455999908 0, -67.86230051599995 -10.053646087999937 0, -67.86362055599994 -10.053646086999947 0, -67.86362055599994 -10.052756363999947 0, -67.8611119009999 -10.052756365999926 0, -67.86047606699992 -10.05275638899991 0, -67.86047606799991 -10.053646089999916 0, -67.85951273199993 -10.053646090999905 0, -67.85951277799995 -10.054633870999908 0, -67.86161825399995 -10.054633875999912 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
20822,850902/2010,850902,2010,6873.22,{B8F37C94-9ECB-4484-8730-0B77F7AE0FEA},DISPONIBILIDADE,1348 - DISPONIB/TORNA S/EFEITO DISPONIB ART 26- ÁREA REQ PESQ EM 07/11/2017,AGUA NOVA PESQUISAS MINERAIS LTDA,MINÉRIO DE OURO,Industrial,PA,850.902/2010,"POLYGON Z ((-50.96678688999992 -8.998098339999956 0, -50.99945906999994 -8.998096910999948 0, -50.99945596999993 -8.96235669899994 0, -51.05772138999993 -8.962346904999947 0, -51.057718596999905 -8.95055405799991 0, -51.046328237999944 -8.950556571999925 0, -51.046319017999906 -8.907673538999916 0, -50.966786777999914 -8.907682246999912 0, -50.96678688999992 -8.998098339999956 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
132,880034/2005,880034,2005,10000.0,{81613F62-ECCB-4E16-B53F-13467106E304},AUTORIZAÇÃO DE PESQUISA,243 - AUT PESQ/RECURSO PROTOCOLIZADO EM 21/09/2022,Petróleo Brasileiro S/A PETROBRAS,SILVINITA,Industrial,AM,880.034/2005,"POLYGON Z ((-57.4091714729999 -3.037037368999961 0, -57.409171432999926 -2.9466026879999276 0, -57.31922160499994 -2.9465990789999523 0, -57.31921427599991 -3.037033648999909 0, -57.4091714729999 -3.037037368999961 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
15503,850304/2020,850304,2020,543.21,{65FF3A90-A6C7-4807-AB3A-0DC34C4307AE},LAVRA GARIMPEIRA,542 - PLG/RAL ANO BASE APRESENTADO EM 14/03/2024,COOMPITAR - COOPERATIVA DE MINERADORES E PRODUTORES DE ITAITUBA E REGIAO,CASSITERITA,Industrial,PA,850.304/2020,"POLYGON Z ((-57.196691666999925 -5.503919257999939 0, -57.196691666999925 -5.512865277999936 0, -57.18837638899993 -5.512865277999936 0, -57.18837638899993 -5.533741943999928 0, -57.20573555599992 -5.533741943999928 0, -57.20573555599992 -5.503919166999935 0, -57.20569220899995 -5.503919106999945 0, -57.196691666999925 -5.503919257999939 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
707,853423/1994,853423,1994,10000.0,{17A89C1F-8AF7-41BD-869E-503CF8F2AC9B},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQ PESQ HOMOLOGADA PUB EM 19/05/2017,Mineração Itamaracá Ltda.,OURO,Demais substâncias,PA,853.423/1994,"POLYGON Z ((-53.01174739399994 -0.4513664879999055 0, -53.01174739999993 -0.5418036569999458 0, -53.101583165999955 -0.5418029799999431 0, -53.101581938999914 -0.4513659239999583 0, -53.01174739399994 -0.4513664879999055 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
19415,851177/2023,851177,2023,47.49,{539BC7BD-4639-43EF-A0A0-300023E274F8},LICENCIAMENTO,730 - LICEN/LICENCIAMENTO AUTORIZADO PUBLICADO EM 16/02/2024,GR MINERIOS LTDA,AREIA,Construção civil,PA,851.177/2023,"POLYGON Z ((-49.085158332999924 -6.833152777999942 0, -49.07899444399993 -6.828788888999952 0, -49.07569444399991 -6.8327305559999445 0, -49.08211666699992 -6.837138888999959 0, -49.085158332999924 -6.833152777999942 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
21401,859078/1995,859078,1995,50.0,{A79783CE-D017-415D-812C-CB680A908856},DISPONIBILIDADE,793 - REQ PLG/DOCUMENTO DIVERSO PROTOCOLIZADO EM 26/06/2023,DIRCEU SANTOS FEDERICO SOBRINHO,OURO,Demais substâncias,PA,859.078/1995,"POLYGON Z ((-56.33703020699994 -6.294102291999934 0, -56.33703013299993 -6.298623459999931 0, -56.34606749499994 -6.298623529999929 0, -56.34606748999994 -6.294102361999933 0, -56.34605357599992 -6.294102379999913 0, -56.33703020699994 -6.294102291999934 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
3590,864014/2024,864014,2024,1456.8,{2A917B32-106E-4A3F-B4A9-02BC7DE048E1},AUTORIZAÇÃO DE PESQUISA,323 - AUT PESQ/ALVARÁ DE PESQUISA 03 ANOS PUBL EM 23/09/2024,COMPANHIA DE MINERACAO DO TOCANTINS,FOSFATO,Fertilizantes,TO,864.014/2024,"POLYGON Z ((-47.0258166669999 -12.13888888899993 0, -47.0258166669999 -12.18465277799993 0, -47.042049999999904 -12.18465277799993 0, -47.042049999999904 -12.185277777999943 0, -47.04235277799995 -12.185277777999943 0, -47.05217944399993 -12.185277777999943 0, -47.05217944399993 -12.17266583299994 0, -47.05072277799991 -12.17266583299994 0, -47.05072277799991 -12.173008610999943 0, -47.049808888999905 -12.173008610999943 0, -47.049808888999905 -12.173493888999928 0, -47.047581943999944 -12.173493888999928 0, -47.047581943999944 -12.172856388999946 0, -47.04883805599991 -12.172856388999946 0, -47.04883805599991 -12.17265638899994 0, -47.04937583299994 -12.17265638899994 0, -47.04937583299994 -12.172446943999944 0, -47.05004694399992 -12.172446943999944 0, -47.05004694399992 -12.172113888999945 0, -47.05108916699993 -12.172113888999945 0, -47.05108916699993 -12.171847499999956 0, -47.05217944399993 -12.171847499999956 0, -47.05217944399993 -12.138861943999927 0, -47.02561444399993 -12.138861943999927 0, -47.02561444399993 -12.13888888899993 0, -47.0258166669999 -12.13888888899993 0))",0,Basin,AMAZON BASIN,,South America,,2,6,1,AMAZON BASIN,Q244451,حوض الأمازون,আমাজন বেসিন,Amazonasbecken,Amazon basin,Cuenca del Amazonas,bassin amazonien,λεκάνη του Αμαζονίου,अमेज़न बेसिन,Amazonas-medence,Basin Amazon,Bacino dell'Amazzonia,アマゾン盆地,아마존 분지,Amazonebekken,Nizina Amazonki,Bacia do rio Amazonas,Амазонская низменность,Amazonområdet,Amazon Havzası,Lưu vực Amazon,亞馬遜盆地,1159104325,حوضه آمازون,אמזוניה,Амазонська низовина,ایمیزون بیسن,亞馬遜盆地
